timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950031954,1469, login ,200,OK,user time Entries 1-69,text,true,,459,276,63,63,http://localhost:3000/api/user/login,1469,0,0
1599950028941,4482,update time entry desription,200,OK,user time Entries 1-18,text,true,,289,481,63,63,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4482,0,0
1599950028819,4606,add time entry,200,OK,user time Entries 1-34,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4606,0,0
1599950029043,4382,add time entry,200,OK,user time Entries 1-36,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4382,0,0
1599950032078,1476, login ,200,OK,user time Entries 1-70,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1476,0,1
1599950032330,1310, login ,200,OK,user time Entries 1-72,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1310,0,0
1599950032204,1523, login ,200,OK,user time Entries 1-71,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1523,0,0
1599950032580,1512, login ,200,OK,user time Entries 1-74,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1512,0,1
1599950029133,4960,add time entry,200,OK,user time Entries 1-37,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4960,0,0
1599950029308,4785,add time entry,200,OK,user time Entries 1-38,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4785,0,0
1599950029222,4872,add time entry,200,OK,user time Entries 1-39,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4872,0,0
1599950029408,4688,add time entry,200,OK,user time Entries 1-42,text,true,,410,605,62,62,http://localhost:3000/api/userTimeEntry/addTimeEntry,4688,0,0
1599950032705,1480, login ,200,OK,user time Entries 1-75,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1480,0,0
1599950032454,1820, login ,200,OK,user time Entries 1-73,text,true,,459,276,62,62,http://localhost:3000/api/user/login,1820,0,1
1599950028940,5341,update time entry desription,200,OK,user time Entries 1-16,text,true,,289,481,62,62,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5341,0,0
1599950029415,4867,update time entry desription,200,OK,user time Entries 1-19,text,true,,289,481,61,61,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4867,0,0
1599950029521,4767,add time entry,200,OK,user time Entries 1-40,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,4767,0,0
1599950032830,1571, login ,200,OK,user time Entries 1-76,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1571,0,1
1599950029629,4861,add time entry,200,OK,user time Entries 1-41,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,4861,0,0
1599950029724,4767,add time entry,200,OK,user time Entries 1-43,text,true,,410,605,60,60,http://localhost:3000/api/userTimeEntry/addTimeEntry,4767,0,0
1599950033205,1418, login ,200,OK,user time Entries 1-79,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1418,0,1
1599950033080,1632, login ,200,OK,user time Entries 1-78,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1632,0,0
1599950033330,1470, login ,200,OK,user time Entries 1-80,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1470,0,0
1599950032955,1932, login ,200,OK,user time Entries 1-77,text,true,,459,276,60,60,http://localhost:3000/api/user/login,1932,0,0
1599950029634,5258,update time entry desription,200,OK,user time Entries 1-20,text,true,,289,481,60,60,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5258,0,0
1599950029749,5144,update time entry desription,200,OK,user time Entries 1-22,text,true,,289,481,59,59,http://localhost:3000/api/userTimeEntry/updateTimeEntry,5144,0,0
1599950030785,4299,update time entry desription,200,OK,user time Entries 1-23,text,true,,289,481,58,58,http://localhost:3000/api/userTimeEntry/updateTimeEntry,4299,0,0
1599950030474,4612,add time entry,200,OK,user time Entries 1-44,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,4612,0,0
1599950030675,4609,add time entry,200,OK,user time Entries 1-47,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,4609,0,0
1599950031067,4231,add time entry,200,OK,user time Entries 1-49,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,4231,0,0
